""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"CTSC"	7.63968547570221e-71	0.896379754337335	0.946	0.784	1.91580392674184e-66	"0"	"CTSC"
"RGS1"	9.8327489427175e-71	1.04993607005796	0.913	0.649	2.46575845236527e-66	"0"	"RGS1"
"LAYN"	6.25839267863596e-51	1.30764356341269	0.6	0.24	1.56941713202154e-46	"0"	"LAYN"
"TNFRSF18"	1.02134722208758e-43	0.56146599870127	0.803	0.468	2.56123242882901e-39	"0"	"TNFRSF18"
"PHLDA1"	3.49451773736838e-42	0.994969694807636	0.684	0.346	8.76320212999867e-38	"0"	"PHLDA1"
"BATF"	4.96067770107213e-41	0.682459686379055	0.886	0.646	1.24398914709786e-36	"0"	"BATF"
"SAMSN1"	2.29517062867539e-39	0.700945995903923	0.872	0.679	5.75559938552927e-35	"0"	"SAMSN1"
"SRGN"	1.79248830975539e-37	0.53458192105397	0.957	0.867	4.4950229343736e-33	"0"	"SRGN"
"FOXP3"	2.62312157035038e-37	0.617912164833045	0.899	0.778	6.57800196196765e-33	"0"	"FOXP3"
"PHTF2"	3.4082973593601e-37	0.86479338100804	0.719	0.459	8.54698728806731e-33	"0"	"PHTF2"
"CARD16"	1.56222475202412e-36	0.843219271066047	0.897	0.754	3.91759101065089e-32	"0"	"CARD16"
"IL32"	3.14057396031219e-36	0.399429899645134	0.999	0.989	7.87561732027487e-32	"0"	"IL32"
"TNFAIP3"	1.74714048840056e-34	0.585681946874226	0.926	0.757	4.38130420276208e-30	"0"	"TNFAIP3"
"CREM"	3.27592463576057e-32	0.760154595997609	0.745	0.481	8.21503620909678e-28	"0"	"CREM"
"TIGIT"	4.79570381111645e-30	0.707817794946414	0.845	0.717	1.20261864471367e-25	"0"	"TIGIT"
"RHOC"	4.82932585556272e-30	0.811956629477061	0.614	0.357	1.21105004479946e-25	"0"	"RHOC"
"CTLA4"	4.98253739187847e-30	0.66915254966865	0.803	0.594	1.24947090176136e-25	"0"	"CTLA4"
"CD2"	4.19682651489296e-29	0.447621110733716	0.952	0.894	1.05243818513971e-24	"0"	"CD2"
"CCR8"	4.83639287310298e-29	0.714482478066146	0.633	0.367	1.21282224078803e-24	"0"	"CCR8"
"SH2D2A"	2.41381086144864e-27	0.521192224627988	0.752	0.51	6.05311349725477e-23	"0"	"SH2D2A"
"CXCR6"	2.60318965909745e-27	0.826428437654924	0.611	0.386	6.52801870811867e-23	"0"	"CXCR6"
"NAMPT"	2.77515255167464e-27	0.622515126210376	0.699	0.443	6.95925005383449e-23	"0"	"NAMPT"
"ACP5"	1.10266329403704e-26	1.08831751045835	0.547	0.325	2.76514874245668e-22	"0"	"ACP5"
"IL2RB"	2.20446621060172e-25	0.593780916636821	0.791	0.64	5.52813991632594e-21	"0"	"IL2RB"
"TNFRSF9"	1.77526302644268e-23	0.279888329729489	0.651	0.392	4.45182709141032e-19	"0"	"TNFRSF9"
"DUSP4"	1.61164971339311e-22	0.84392581869894	0.615	0.422	4.04153398627591e-18	"0"	"DUSP4"
"NEDD9"	2.35074827315763e-22	0.703914335642062	0.652	0.449	5.89497144459738e-18	"0"	"NEDD9"
"HSPA1B"	3.61323914689351e-22	0.751861408792765	0.678	0.465	9.06091980866484e-18	"0"	"HSPA1B"
"SAT1"	4.95673437755172e-22	0.483069207331974	0.929	0.881	1.24300027985864e-17	"0"	"SAT1"
"HSPA1A"	2.29946867935503e-21	0.62367348117108	0.744	0.525	5.7663776072186e-17	"0"	"HSPA1A"
"DNPH1"	3.67267783868845e-21	0.47081534500103	0.725	0.497	9.20997421607901e-17	"0"	"DNPH1"
"CREB3L2"	6.43944165311869e-21	0.968489553610276	0.442	0.229	1.61481878335257e-16	"0"	"CREB3L2"
"TNFRSF13B"	1.52482119687464e-20	0.954426356831451	0.274	0.084	3.82379411540253e-16	"0"	"TNFRSF13B"
"ICOS"	3.10678456979092e-20	0.540837852813422	0.738	0.584	7.79088366566469e-16	"0"	"ICOS"
"CD27"	3.51382185667134e-20	0.41045162109695	0.912	0.829	8.81161106997472e-16	"0"	"CD27"
"SPOCK2"	3.68941757112092e-20	0.444535268801117	0.896	0.878	9.25195244309992e-16	"0"	"SPOCK2"
"UGP2"	6.89026246281048e-20	0.598282652928156	0.743	0.586	1.72787111779898e-15	"0"	"UGP2"
"UBC"	9.69432065713308e-20	0.325616904657547	0.996	0.987	2.43104479118926e-15	"0"	"UBC"
"SIRPG"	2.29091097290839e-19	0.742054389457981	0.676	0.522	5.74491744676236e-15	"0"	"SIRPG"
"CXCR3"	2.81044859810773e-19	0.586749265139874	0.65	0.476	7.04776194947475e-15	"0"	"CXCR3"
"CSF1"	8.54992191080416e-19	1.0209651512778	0.356	0.159	2.14406391757236e-14	"0"	"CSF1"
"MAF"	1.84879565878867e-18	0.790144256510294	0.603	0.438	4.63622487354436e-14	"0"	"MAF"
"CLEC7A"	1.16664395112732e-17	0.828360009106468	0.33	0.141	2.92559303624198e-13	"0"	"CLEC7A"
"DUSP1"	1.36491939940103e-17	0.555806882752591	0.806	0.613	3.42280837787797e-13	"0"	"DUSP1"
"TSPYL2"	1.71593740372381e-17	0.689765458503997	0.488	0.286	4.30305622731821e-13	"0"	"TSPYL2"
"ZFP36L1"	1.83855766428419e-17	0.420885943709973	0.881	0.81	4.61055105472546e-13	"0"	"ZFP36L1"
"NDFIP2"	1.88182192775289e-17	0.814689006332131	0.42	0.225	4.71904484822592e-13	"0"	"NDFIP2"
"MZB1"	3.86167785034393e-17	0.985295943743946	0.257	0.092	9.68392954530746e-13	"0"	"MZB1"
"CISH"	3.89249932125782e-17	1.01865124071493	0.486	0.311	9.76122054791823e-13	"0"	"CISH"
"CTSD"	6.41133643520183e-17	0.478493076926187	0.741	0.624	1.60777083785556e-12	"0"	"CTSD"
"SERPINE2"	1.99733130709212e-16	0.884593861540009	0.301	0.129	5.0087077187949e-12	"0"	"SERPINE2"
"CASP1"	2.33413624790546e-16	0.47020717664548	0.781	0.638	5.85331346887253e-12	"0"	"CASP1"
"TNFRSF4"	2.44537082397459e-16	0.28171090528196	0.673	0.486	6.13225641528108e-12	"0"	"TNFRSF4"
"FOS"	5.17727218445569e-16	0.46900184608605	0.616	0.386	1.29830454569595e-11	"0"	"FOS"
"C3AR1"	8.72871199869934e-16	0.99999898747622	0.297	0.13	2.18889910791383e-11	"0"	"C3AR1"
"SLAMF1"	1.70389071934242e-15	0.539034196846508	0.708	0.578	4.27284675689499e-11	"0"	"SLAMF1"
"KAT2B"	3.06744002466397e-15	0.770447198271964	0.483	0.311	7.69221934984985e-11	"0"	"KAT2B"
"TBC1D8"	6.75125787543301e-15	1.22978299400215	0.258	0.108	1.69301293742234e-10	"0"	"TBC1D8"
"EPHX2"	7.2062992243845e-15	0.773624665433883	0.401	0.227	1.8071236564989e-10	"0"	"EPHX2"
"ASB2"	2.57940871622207e-14	0.91629134041029	0.348	0.186	6.46838323767009e-10	"0"	"ASB2"
"TBC1D4"	3.42427011264727e-14	0.542343891095108	0.672	0.535	8.58704216148557e-10	"0"	"TBC1D4"
"CXCR4"	6.65735636337253e-14	0.462775659549167	0.85	0.751	1.66946525524293e-09	"0"	"CXCR4"
"ID2"	1.01264404344617e-13	0.384348633142653	0.63	0.441	2.53940746774996e-09	"0"	"ID2"
"CCND2"	1.1443163193802e-13	0.649937214706368	0.655	0.544	2.86960203410972e-09	"0"	"CCND2"
"SPATS2L"	1.45478369974148e-13	0.634135346508693	0.412	0.233	3.64816108384171e-09	"0"	"SPATS2L"
"CYTIP"	1.84964494387873e-13	0.357499058771069	0.93	0.851	4.6383546257647e-09	"0"	"CYTIP"
"BST2"	2.77749086469252e-13	0.50411071144478	0.639	0.495	6.96511384138943e-09	"0"	"BST2"
"CD96"	3.89479159491677e-13	0.477289869835819	0.754	0.652	9.76696888257279e-09	"0"	"CD96"
"LTA"	5.83026394821337e-13	0.592801958198539	0.378	0.21	1.46205529029347e-08	"0"	"LTA"
"STK17B"	9.41610591455011e-13	0.414860800423261	0.887	0.846	2.36127688019173e-08	"0"	"STK17B"
"BTG3"	9.90043880039154e-13	0.511573396354269	0.642	0.49	2.48273303797419e-08	"0"	"BTG3"
"CLNK"	1.08705669375069e-12	1.02137172068223	0.2	0.073	2.72601207091861e-08	"0"	"CLNK"
"CD7"	1.65710323227363e-12	0.349380889879223	0.791	0.627	4.15551777557258e-08	"0"	"CD7"
"ERI1"	2.25479408349563e-12	0.629114711065967	0.345	0.183	5.654347123182e-08	"0"	"ERI1"
"IKZF4"	2.67549334311506e-12	0.696999723505733	0.417	0.257	6.70933465652963e-08	"0"	"IKZF4"
"NR3C1"	2.84349721308425e-12	0.43588168480538	0.715	0.565	7.13063796125136e-08	"0"	"NR3C1"
"RHBDD2"	3.07465203722868e-12	0.518283754210786	0.652	0.532	7.71030491375837e-08	"0"	"RHBDD2"
"LAIR2"	3.63836450756119e-12	0.46334651055644	0.589	0.421	9.1239266756112e-08	"0"	"LAIR2"
"NME7"	3.81977470576668e-12	0.609700801809839	0.364	0.202	9.5788490296511e-08	"0"	"NME7"
"LCP2"	4.66804013788167e-12	0.353389302461807	0.86	0.822	1.17060442537659e-07	"0"	"LCP2"
"SOX4"	5.95486468995785e-12	1.02386986669987	0.209	0.083	1.49330141830073e-07	"0"	"SOX4"
"SNX9"	6.07347721302412e-12	0.629505023689253	0.393	0.233	1.52304588071006e-07	"0"	"SNX9"
"IKZF2"	7.06606794533482e-12	0.383629437198205	0.664	0.521	1.77195785865161e-07	"0"	"IKZF2"
"ABI3"	8.57680961408143e-12	0.817235366094049	0.323	0.181	2.1508065469232e-07	"0"	"ABI3"
"MAST4"	8.65832686740962e-12	0.450561606361724	0.482	0.316	2.17124862854031e-07	"0"	"MAST4"
"MKNK1"	9.92752683034347e-12	0.772784855591839	0.408	0.263	2.48952590324523e-07	"0"	"MKNK1"
"CD58"	1.40150833740606e-11	0.436188517299465	0.649	0.519	3.51456245771317e-07	"0"	"CD58"
"FNDC3B"	1.74175032098446e-11	0.771835008230568	0.295	0.151	4.36778727993273e-07	"0"	"FNDC3B"
"STAT4"	1.92633115129034e-11	0.418711937454894	0.647	0.51	4.83066062809077e-07	"0"	"STAT4"
"COL9A2"	2.41232989542134e-11	0.841791344687442	0.229	0.103	6.04939967874809e-07	"0"	"COL9A2"
"APOBEC3F"	3.03468930911232e-11	0.469461387170715	0.458	0.295	7.61009038046096e-07	"0"	"APOBEC3F"
"SOCS1"	3.07460623995659e-11	0.662660365968892	0.226	0.098	7.71019006793913e-07	"0"	"SOCS1"
"ATP1B1"	3.07958305243862e-11	0.47074010856597	0.439	0.271	7.72267042060034e-07	"0"	"ATP1B1"
"ENTPD1"	3.52732183387106e-11	0.682265525934782	0.546	0.419	8.84546496279845e-07	"0"	"ENTPD1"
"CDKN2A"	4.34477569603895e-11	0.724056583871807	0.343	0.202	1.08953940129569e-06	"0"	"CDKN2A"
"PIM2"	4.59195811317359e-11	0.432873274371421	0.831	0.778	1.15152533604054e-06	"0"	"PIM2"
"IL2RG"	4.60969333699149e-11	0.290945615842381	0.96	0.948	1.15597279811735e-06	"0"	"IL2RG"
"SRSF7"	5.64109635705004e-11	0.339677785574066	0.899	0.84	1.41461773345744e-06	"0"	"SRSF7"
"TPP1"	5.79980109985263e-11	0.426614385308744	0.684	0.576	1.45441612181004e-06	"0"	"TPP1"
"PTPN22"	6.78044457974881e-11	0.407362862518782	0.653	0.517	1.70033208726361e-06	"0"	"PTPN22"
"ARHGEF12"	7.09862584457865e-11	0.547372573759179	0.296	0.156	1.78012240304499e-06	"0"	"ARHGEF12"
"LAPTM4B"	7.76364762132658e-11	0.777796113000919	0.269	0.138	1.94688991400007e-06	"0"	"LAPTM4B"
"PTP4A1"	7.78833393882764e-11	0.543718208449105	0.56	0.435	1.95308050183981e-06	"0"	"PTP4A1"
"FANCL"	1.00498192577741e-10	0.605650532315325	0.345	0.2	2.52019317527201e-06	"0"	"FANCL"
"APOBEC3C"	1.06346524587442e-10	0.491593154680327	0.652	0.548	2.66685179707928e-06	"0"	"APOBEC3C"
"JUN"	1.0951543796454e-10	0.477719583568349	0.676	0.49	2.74631863783678e-06	"0"	"JUN"
"BTG1"	1.13931958653431e-10	0.335779988424251	0.992	0.971	2.85707172715209e-06	"0"	"BTG1"
"IL1R2"	1.3906966327215e-10	0.807546485867771	0.211	0.09	3.48744994587571e-06	"0"	"IL1R2"
"RNF213"	1.40496828931098e-10	0.528038120343927	0.766	0.727	3.52323897910514e-06	"0"	"RNF213"
"CKLF-CMTM1"	1.69025123757021e-10	0.809205592650894	0.479	0.354	4.23864302845481e-06	"0"	"CKLF-CMTM1"
"GADD45A"	1.71295840547943e-10	0.613367540424611	0.433	0.29	4.29558579342077e-06	"0"	"GADD45A"
"GPX1"	1.73859495402885e-10	0.367210466914753	0.674	0.563	4.35987456621814e-06	"0"	"GPX1"
"SYNGR2"	1.96138969321548e-10	0.458014775101628	0.705	0.622	4.91857693367646e-06	"0"	"SYNGR2"
"SLA"	1.97051285779521e-10	0.433369501262086	0.717	0.614	4.94145509349304e-06	"0"	"SLA"
"LYST"	2.20282962639246e-10	0.490907081885476	0.569	0.438	5.52403585410438e-06	"0"	"LYST"
"IGFLR1"	2.62437507854856e-10	0.643107758376981	0.554	0.454	6.58114538447622e-06	"0"	"IGFLR1"
"MIR4435-2HG"	3.15189165500116e-10	0.326275777770059	0.727	0.562	7.9039987032464e-06	"0"	"MIR4435-2HG"
"GBP2"	3.16539087366956e-10	0.315253547514258	0.787	0.73	7.93785069390116e-06	"0"	"GBP2"
"IL7R"	3.34713509974045e-10	0.389487087426521	0.8	0.703	8.39361068961913e-06	"0"	"IL7R"
"ZFP36"	3.64341995682709e-10	0.461139414440588	0.866	0.81	9.13660422573529e-06	"0"	"ZFP36"
"HSP90AA1"	3.82423569955302e-10	0.372498342191018	0.964	0.919	9.5900358637691e-06	"0"	"HSP90AA1"
"CBFB"	4.01610221695347e-10	0.733313718698836	0.433	0.305	1.00711795294542e-05	"0"	"CBFB"
"PHACTR2"	4.22882480919416e-10	0.562337016213583	0.511	0.373	1.06046239740162e-05	"0"	"PHACTR2"
"PDE4A"	4.92754155782133e-10	0.703416178911795	0.246	0.124	1.23567959645485e-05	"0"	"PDE4A"
"GLRX"	5.45314813486816e-10	0.372267735002647	0.732	0.646	1.36748595778089e-05	"0"	"GLRX"
"ENO1"	6.95654763608768e-10	0.33021869913441	0.89	0.873	1.74449345070171e-05	"0"	"ENO1"
"HAVCR2"	7.34567892918364e-10	0.563974626367734	0.346	0.206	1.84207590507138e-05	"0"	"HAVCR2"
"CD4"	7.95425182562759e-10	0.430763173950417	0.748	0.698	1.99468773031263e-05	"0"	"CD4"
"MICAL2"	9.02455400691665e-10	0.554949174568448	0.31	0.176	2.26308740831449e-05	"0"	"MICAL2"
"DUSP2"	9.06574906174834e-10	0.496216256566899	0.606	0.46	2.27341789221463e-05	"0"	"DUSP2"
"TANK"	9.18236975575396e-10	0.400886906226008	0.682	0.563	2.30266286365042e-05	"0"	"TANK"
"IL1R1"	1.24152403716101e-09	0.762866418078663	0.269	0.144	3.11336982798867e-05	"0"	"IL1R1"
"FOSB"	1.45062695275372e-09	0.337337605060382	0.454	0.284	3.6377372094205e-05	"0"	"FOSB"
"GABARAPL1"	1.66445531447817e-09	0.585024583860371	0.364	0.232	4.1739545921169e-05	"0"	"GABARAPL1"
"FMNL3"	1.69146791106223e-09	0.537146461354788	0.345	0.206	4.24169408057076e-05	"0"	"FMNL3"
"RNF187"	1.72766026793778e-09	0.657377066333566	0.369	0.24	4.33245365390758e-05	"0"	"RNF187"
"NAB1"	1.96670666247106e-09	0.447879031276313	0.294	0.159	4.93191029747868e-05	"0"	"NAB1"
"CDKN1A"	2.11449657526186e-09	0.476427632670506	0.37	0.227	5.30252306178417e-05	"0"	"CDKN1A"
"G3BP2"	2.36656203641819e-09	0.550005589313294	0.67	0.589	5.93462761872589e-05	"0"	"G3BP2"
"CACYBP"	2.49306182457406e-09	0.476969717645564	0.694	0.594	6.25185113748438e-05	"0"	"CACYBP"
"DDIT4"	2.86694148913684e-09	0.537622350749144	0.614	0.521	7.18942917230846e-05	"0"	"DDIT4"
"LINC00963"	2.96031684153523e-09	0.480404095550607	0.255	0.132	7.42358654351789e-05	"0"	"LINC00963"
"TNFRSF1B"	3.715077987517e-09	0.424975667550557	0.705	0.632	9.31630106929639e-05	"0"	"TNFRSF1B"
"TYMP"	3.9561404733494e-09	0.551147027785264	0.463	0.333	9.92081346501828e-05	"0"	"TYMP"
"FBLN7"	4.40077285795291e-09	0.510795597238827	0.355	0.222	0.000110358180958885	"0"	"FBLN7"
"LACC1"	4.52107583593775e-09	0.702274085160762	0.119	0.035	0.000113375018737811	"0"	"LACC1"
"GK"	4.71617310939602e-09	0.438480891682132	0.374	0.235	0.000118267473064324	"0"	"GK"
"GRINA"	4.76623146281831e-09	0.450867101742036	0.366	0.222	0.000119522786393095	"0"	"GRINA"
"WHRN"	4.90566202650504e-09	0.466106803040446	0.214	0.1	0.000123019286638667	"0"	"WHRN"
"CD79B"	5.66794575336104e-09	0.447672733223366	0.443	0.31	0.000142135075657035	"0"	"CD79B"
"DDX24"	5.8167395256271e-09	0.300020285125904	0.786	0.71	0.000145866377084151	"0"	"DDX24"
"PRF1"	6.03273819329053e-09	0.519060027324701	0.552	0.419	0.000151282975673147	"0"	"PRF1"
"CDKN2B"	7.18842844096197e-09	0.627902190203162	0.124	0.04	0.000180264220014003	"0"	"CDKN2B"
"SARDH"	7.76236651904639e-09	0.73743192881054	0.175	0.076	0.000194656865198126	"0"	"SARDH"
"COL5A1"	7.85857821011015e-09	0.607069549881892	0.101	0.025	0.000197069565774932	"0"	"COL5A1"
"MAN1A2"	8.00138155995279e-09	0.47008886055205	0.536	0.417	0.000200650645378936	"0"	"MAN1A2"
"GADD45G"	8.60351713722056e-09	0.538606222675113	0.187	0.083	0.00021575039925008	"0"	"GADD45G"
"PRDM1"	1.02106373688711e-08	0.380705780045822	0.775	0.71	0.00025605215329918	"0"	"PRDM1"
"BEX3"	1.1642537278708e-08	0.832909119401	0.295	0.179	0.000291959907338162	"0"	"BEX3"
"APOBEC3G"	1.22132200771294e-08	0.4780193090765	0.619	0.522	0.000306270919874174	"0"	"APOBEC3G"
"MKNK1-AS1"	1.40403618064834e-08	0.42044715124459	0.173	0.076	0.000352090153021183	"0"	"MKNK1-AS1"
"CDIP1"	1.56000014909477e-08	0.434776947244017	0.353	0.217	0.000391201237388496	"0"	"CDIP1"
"CES4A"	1.59852523824136e-08	0.845337119259845	0.138	0.051	0.000400862173993786	"0"	"CES4A"
"RPS27L"	1.84551803903457e-08	0.394391036958314	0.843	0.776	0.000462800558648698	"0"	"RPS27L"
"BTG2"	2.23614356138439e-08	0.426380641160093	0.64	0.537	0.000560757720888362	"0"	"BTG2"
"PMAIP1"	2.41551464149952e-08	0.48953192643609	0.626	0.514	0.000605738606648834	"0"	"PMAIP1"
"HLA-H"	2.47469462533947e-08	0.377435385776179	0.571	0.524	0.000620579171196379	"0"	"HLA-H"
"PLA2G4C"	2.59030151294921e-08	1.04142076075286	0.134	0.051	0.000649569910402274	"0"	"PLA2G4C"
"NR4A2"	2.61978075358742e-08	0.308598783638336	0.462	0.311	0.000656962419577117	"0"	"NR4A2"
"DPYSL2"	2.75718377091622e-08	0.809190643786762	0.329	0.221	0.00069141897423266	"0"	"DPYSL2"
"PTPN7"	3.09541648985873e-08	0.34332960975524	0.668	0.554	0.000776237593161873	"0"	"PTPN7"
"CD177"	3.09746631482327e-08	0.82310971681332	0.2	0.098	0.000776751627768231	"0"	"CD177"
"NDUFAF3"	3.649040672869e-08	0.402979168988513	0.535	0.416	0.00091506992953536	"0"	"NDUFAF3"
"TSPAN5"	3.79896385535852e-08	0.477804197172835	0.372	0.243	0.000952666166008255	"0"	"TSPAN5"
"STAT3"	3.96035215100766e-08	0.327758007847985	0.754	0.676	0.00099313750890819	"0"	"STAT3"
"ZBTB38"	4.00495155191841e-08	0.484485727075971	0.601	0.508	0.00100432170067458	"0"	"ZBTB38"
"CKLF"	4.17910401305266e-08	0.585381108024836	0.586	0.498	0.00104799391335321	"0"	"CKLF"
"ETV7"	4.40130087514639e-08	0.565885310599944	0.281	0.165	0.00110371422046046	"0"	"ETV7"
"SIRPB1"	4.44024663818984e-08	0.255105709381167	0.294	0.175	0.00111348064945887	"0"	"SIRPB1"
"BCL2L1"	4.55201310557445e-08	0.308128212746241	0.444	0.31	0.00114150832648491	"0"	"BCL2L1"
"RAB9A"	4.6741855018534e-08	0.627594969544878	0.416	0.305	0.00117214549829978	"0"	"RAB9A"
"RAP1A"	4.93585145258375e-08	0.327769274438927	0.669	0.56	0.00123776346876443	"0"	"RAP1A"
"AKAP5"	4.95646445551318e-08	0.57966699426677	0.172	0.078	0.00124293259150904	"0"	"AKAP5"
"GOLGA8B"	6.04872765332382e-08	0.336816707314679	0.602	0.483	0.00151683943362402	"0"	"GOLGA8B"
"IVNS1ABP"	6.63673951503307e-08	0.507392445081773	0.648	0.562	0.00166429516818484	"0"	"IVNS1ABP"
"IL4R"	6.85341252457543e-08	0.389849487346636	0.378	0.251	0.00171863025878778	"0"	"IL4R"
"PFKFB3"	6.90731468011609e-08	0.615119046238475	0.313	0.202	0.00173214730233271	"0"	"PFKFB3"
"CEACAM1"	7.12918693667766e-08	0.759181918790383	0.227	0.127	0.00178778620811066	"0"	"CEACAM1"
"ENTPD1-AS1"	7.29552832838117e-08	0.558940092169745	0.34	0.224	0.00182949963890815	"0"	"ENTPD1-AS1"
"STARD9"	7.64373008352098e-08	0.638015915429098	0.145	0.059	0.00191681819304456	"0"	"STARD9"
"AGTRAP"	7.89529437814682e-08	0.455376031344532	0.405	0.289	0.00197990297120788	"0"	"AGTRAP"
"SLC5A3"	8.35558960272314e-08	0.524575802851106	0.437	0.319	0.00209533120467488	"0"	"SLC5A3"
"AHR"	8.41902187875051e-08	0.619828193762379	0.455	0.346	0.00211123811653426	"0"	"AHR"
"ASXL2"	1.01846251155473e-07	0.469808777339102	0.418	0.289	0.00255399844022581	"0"	"ASXL2"
"PTPRJ"	1.04754676540392e-07	0.40311677751222	0.451	0.327	0.00262693302360342	"0"	"PTPRJ"
"MIR611"	1.08726883776098e-07	0.292040126380583	0.379	0.257	0.00272654406445322	"0"	"MIR611"
"KLF6"	1.17528014161341e-07	0.377898377919888	0.927	0.878	0.00294725001112396	"0"	"KLF6"
"TRPS1"	1.2018940849902e-07	0.449469941019831	0.353	0.23	0.00301398979692994	"0"	"TRPS1"
"TMEM129"	1.51584455410951e-07	0.343551466843565	0.145	0.059	0.00380128338834043	"0"	"TMEM129"
"IL7"	1.59581630148933e-07	0.411897903153266	0.221	0.116	0.00400182853924478	"0"	"IL7"
"PGK1"	1.6533719755193e-07	0.308294763823167	0.86	0.851	0.00414616090300975	"0"	"PGK1"
"GBP5"	1.70345753365042e-07	0.332645143200655	0.731	0.648	0.00427176045713515	"0"	"GBP5"
"MAPKAPK3"	1.71351933652074e-07	0.545288232211451	0.432	0.319	0.00429699244019305	"0"	"MAPKAPK3"
"IFI6"	1.72058651070483e-07	0.508544999255177	0.597	0.497	0.0043147147928945	"0"	"IFI6"
"DOCK10"	1.8631521822063e-07	0.443747588463358	0.587	0.486	0.00467222672731873	"0"	"DOCK10"
"GLCCI1"	1.90105233092705e-07	0.58732725974876	0.375	0.262	0.00476726893026577	"0"	"GLCCI1"
"CORO1B"	1.90682007267399e-07	0.348693185856598	0.759	0.668	0.00478173269624457	"0"	"CORO1B"
"BRE-AS1"	1.92135804587053e-07	0.395680517123181	0.304	0.197	0.00481818957162952	"0"	"BRE-AS1"
"IL12RB2"	2.17021522773107e-07	0.54106039461302	0.362	0.244	0.00544224872658121	"0"	"IL12RB2"
"GOLGA8A"	2.43383879205368e-07	0.465011807630188	0.53	0.419	0.00610333753883302	"0"	"GOLGA8A"
"IQGAP1"	2.45075292867386e-07	0.310213979102384	0.787	0.719	0.00614575311923544	"0"	"IQGAP1"
"PTTG1"	2.5577123023007e-07	0.338888872733927	0.567	0.452	0.00641397514047946	"0"	"PTTG1"
"ZNF331"	2.61454078612079e-07	0.512829745727904	0.418	0.298	0.0065564839293551	"0"	"ZNF331"
"CCR5"	2.94066692793052e-07	0.491134567185162	0.281	0.175	0.00737431045517136	"0"	"CCR5"
"SRGAP3"	3.00164507079459e-07	0.71106365367403	0.172	0.084	0.00752722534403159	"0"	"SRGAP3"
"SLC41A2"	3.07542060033529e-07	0.545716633832245	0.107	0.037	0.00771223223946081	"0"	"SLC41A2"
"GNPTAB"	3.15928717815601e-07	0.467484438192885	0.372	0.254	0.00792254445666183	"0"	"GNPTAB"
"PDE4D"	3.2574428296256e-07	0.49939260230748	0.291	0.186	0.00816868938385212	"0"	"PDE4D"
"FKBP1A-SDCBP2"	3.43940908660711e-07	0.299488545988745	0.468	0.354	0.00862500616648465	"0"	"FKBP1A-SDCBP2"
"MIR497HG"	3.51748175827886e-07	0.368653606292895	0.427	0.308	0.00882078900523589	"0"	"MIR497HG"
"LOC100130476"	3.59876899518148e-07	0.408188906865356	0.251	0.144	0.0090246330092166	"0"	"LOC100130476"
"CTNNA1"	4.85839697116507e-07	0.456208074460129	0.322	0.21	0.0121834020845906	"0"	"CTNNA1"
"DNAJB4"	5.48936987907374e-07	0.62216757557372	0.288	0.184	0.0137656928457532	"0"	"DNAJB4"
"FOSL2"	6.05529280153634e-07	0.517811019375945	0.298	0.189	0.0151848577584127	"0"	"FOSL2"
"ZNRF1"	6.19919047021726e-07	0.500978395885058	0.167	0.081	0.0155457099421638	"0"	"ZNRF1"
"ABI2"	6.72412317872205e-07	0.794943228428956	0.299	0.203	0.0168620836952813	"0"	"ABI2"
"FYCO1"	6.84698967859411e-07	0.718285031927914	0.34	0.24	0.0171701960170105	"0"	"FYCO1"
"FAM135A"	7.13887212215535e-07	0.575998415172618	0.175	0.087	0.017902149620729	"0"	"FAM135A"
"RNASEK-C17orf49"	7.36110609212606e-07	0.427994082900741	0.555	0.475	0.0184594457472245	"0"	"RNASEK-C17orf49"
"COX17"	8.24718220514777e-07	0.269521409920584	0.626	0.49	0.0206814588158491	"0"	"COX17"
"RAB11FIP1"	9.15270295015261e-07	0.439150693965071	0.445	0.337	0.0229522331880977	"0"	"RAB11FIP1"
"POPDC2"	9.31203438965871e-07	0.25753619480722	0.385	0.271	0.0233517886389471	"0"	"POPDC2"
"MYO5C"	9.44251793526037e-07	0.580960526360664	0.197	0.105	0.0236790022262524	"0"	"MYO5C"
"TMEM140"	9.64208758222108e-07	0.714570590978694	0.402	0.31	0.0241794630299358	"0"	"TMEM140"
"LINC00265"	9.80575618110897e-07	0.402806480867975	0.171	0.086	0.024589894775367	"0"	"LINC00265"
"PPP1R15A"	1.06141246233064e-06	0.317865790986332	0.663	0.556	0.0266170403178655	"0"	"PPP1R15A"
"ZBED2"	1.11961849009326e-06	0.606851156047228	0.252	0.156	0.0280766728760686	"0"	"ZBED2"
"AKIRIN2"	1.14927666036108e-06	0.438004196145827	0.461	0.356	0.0288204108118748	"0"	"AKIRIN2"
"SUOX"	1.25220315295583e-06	0.482159544921816	0.201	0.11	0.0314014984666733	"0"	"SUOX"
"LEPROT"	1.25459748134857e-06	0.456361929913529	0.373	0.265	0.031461541039778	"0"	"LEPROT"
"CD27-AS1"	1.31842131816479e-06	0.424258526696544	0.541	0.457	0.0330620513956184	"0"	"CD27-AS1"
"METTL8"	1.31896326361833e-06	0.589321193454367	0.322	0.221	0.0330756417617568	"0"	"METTL8"
"PAM"	1.36886700882549e-06	0.333390927905813	0.423	0.31	0.0343270779803167	"0"	"PAM"
